text,positivity,formality,uniqueness
you and i cannot hide the love we feel indside the words we need to say i feel that i have always walked alone but now that you are here with me therell always be a place that i can go suddenly our destiny has started to unfold when you are next to me i can see the greatest story love has ever told now my life is blessed with the love of an angel how can it be true somebody to keep the dream alive the dream i found in you i always thought that love would be the strangest thing to me but when we touch i realise that i found my place in heaven by your side i could fly when you smile i would walk a thousand miles to hear you call my name now that i have finally found the one who will be there for me eternally my everlasting sun suddenly our destiny has started to unfold when you are next to me i can see the greatest story love has ever told now my life is blessed with the love of an angel how can it be true somebody to keep the dream alive the dream i found in you i always thought that love would be the strangest thing to me but when we touch i realise that i found my place in heaven by your side that i found my place in heaven by your side heaven by your side heaven by your side heaven by your side when your next to me i can see the greatest story love has ever told now my life is blessed with the love of an angel how can it be true somebody to keep the dream alive the dream i found in you i always thought that love would be the strangest thing to me but when we touch i realise that i found my place in heaven by your side now my life is blessed with the love of an angel somebody to keep the dream alive i always thought that love would be the strangest thing to me but when we touch i realise that i found my place in heaven by your side,0.8705872222781181,-0.021620750427246094,0.6268967241048813
we are talking away i do not know what i am to say i will say it anyway todays another day to find you shying away i will be coming for your love ok take on me take me on i will be gone in a day or two so needless to say i am odds and ends but that is me stumbling away slowly learning that life is ok say after me it is no better to be safe than sorry take on me take me on i will be gone in a day or two oh the things that you say is it life or just a play my worries away you are all the things i have got to remember you are shying away i will be coming for you anyway take on me take me on i will be gone in a day or two,-0.3236807882785797,-0.7766251638531685,0.5322614759206772
i can still remember the time you were there when i needed to hold you feel you everytime i ask you to find a new way you lie a new way is it gone gone gone gone gone you will change you will never change you are never never gonna keep your promises x 2 you said you would change but i am afraid it is something i will not live to see it is seems so strange that sometimes fate can appear to be so real and yet turn out to be a fantasy same old line one more time say you are gonna be there for me say you will change change your ways never gonna keep your promises same old game brand new day no more lies another night another day what can i say you are still the same old brand new you you break your promises in two what can i do when you are the same old brand new you you will change you will never change you are never never gonna keep your promises x 2 because of you i guess we are through is this the way it has to be i have been a fool a fool for you but i have got better things to do than let you walk all over me same old line one more time say you are gonna be there for me say you will change change your ways never gonna keep your promises same old game brand new day no more lies another night another day what can i say you are still the same old brand new you you break your promises in two what can i do when you are the same old brand new you i can still remember the time you were there when i needed to hold you feel you everytime i ask you to find a new way you lie a new way is it gone gone gone gone gone you will change you will never change you are never never gonna keep your promises x 2 same old line one more time say you are gonna be there for me say you will change change your ways never gonna keep your promises same old game brand new day no more lies another night another day what can i say you are still the same old brand new you you break your promises in two what can i do when you are still the same old brand new you another night another day what i can say you break your promises in two what can i do another night another day what i can say you are still the same old brand new you you break your promises in two what can i do you are still the same old brand new you,-0.8920118026435375,-0.464028000831604,0.49530884623527527
you say we will work it out then you say you are having doubts tell me walk away but then you will go insane calling me day and night saying he do not treat you right then you always turn around and give him one more chance baby you know it is not fair you will send me to be there but we would never get nowhere i have got one foot out the door i do not wanna hear about him no more i will make along so we shall time too make up your mind girl no more back and forth i do not wanna hear about him no more if i am not what you want i do not wanna hear no more stop telling me you need more time tired of the same old line better make a move or you are gonna find are you taking it cos you know it is wrong better let him know it is time too go your moving on baby you do not know how close i am to being gone really known you long enough i can only take so much tell me if i have you heart baby you know it is not fair you send me to be there but we never get nowhere if your sure that you really love me out the door if you still do not know i will be there for you and you know it is true you belong to me what you go and do,-0.9523460082709789,0.07159864902496338,0.09409254789352417
could be your eyes could be your smile could be the way you freed my mind your precious touch caressed my soul you gave me everything i need and know i will lost lost forever lost forever and you said this is going nowhere girl and you said i turned my back on you said i will not the only one for you please give me one more try for the sake of our love let us give it one more chance coz i cannot give you up i cannot live one more day without you in my arms i could never find another like you could be the lies could be my pride could be the days and nights so wild could be the times i was not there and all the nights we did not share and now you have lost lost forever i cannot sleep i cannot live without you by my side so cold so lost without as my guide you made me realise i have nothing nothing without you baby give me one last try,0.30159828066825867,-0.07987704873085022,0.501831665635109
you and me we sit and talk of friendship then i ask if you can see if we could be together forever i see the light die in your eyes coz you are scared you will hurt so you do not wanna try well take a chance and come home with me you could stay for eternity if you try then at least you will see then you will never regret the things we never did you turn to me i see your eyes and somehow they cease to shine you smile at me yet i can see you do not think we can make it you see the light die in my eyes coz i am scared to lose you i wish you would try i see the light die in your eyes cos you are scared you will hurt so you do not want to try,-0.4851507246494293,-0.09968999028205872,0.5668304413557053
too bad baby can this be is there something wrong with you and me guess we will see i confess i do not know how we got into this mess might have guessed day by day you are slowly running out of things to say so i may ask you why is it always me who has to try to make things feel right you never told what you feel inside i thought you loved me now i realise no matter how i try you never seem to be satisfied and now you are tellin me its too bad baby that you are so good to me i like you you love me too bad baby you are so into me i cannot breathe you fall in love too easily me and you are slowly running out of things to do nothing new i do not know just why we do not agree when i say yes and you say no do not be shy please tell why it is that we do not see eye to eye so confused i am feeling helpless and i am feeling used like yesterdays news girl it started from the day i met her walked over me i let her friends who told me go and get her they are telling me forget her too bad baby think i am going crazy someone take me nothings gonna save me,-0.9751161625608802,-0.12435600161552429,0.08185189962387085
let me tell you about this girl that once was mine once upon a time she is nothing but trouble up till now was a man of common senses funny on how i just give up on my defenses but she is one of a kind just a girl that could easily twist your mind but right now it feels so fine she is nothing but trouble troubles her name she is driving me crazy it is kind of insane i am searching for reason to let her go cause somewhere inside of me i know she is nothing but trouble everyone says i will playing a game with fire it is too late i will just caught up my desire cause she is one of a kind just a girl that could easily twist your mind but right now it feels so fine when i look in her eyes it is just hard to anyones advice but somewhere i realize,-0.7230367064476013,-0.4494335651397705,0.7336298674345016
you used to say that everyday we will always be this way flying angels lifting high to reach the sun were i belong girl you know you are the one above the clouds i see you cry you know that when you smile you stop the rain and we will be together once again although i am gone remember me please be strong i will never leave just hold on to the memories coz while i will here all i am thinking about is tomorrow i will always know the love you have shown means i will never be alone therell be times you wonder why but seeing you with someone new used to make me feel so blue but know i am with you all the time from the moment that i looked into your eyes all of my life i thought i will be there by your side i wish i will took the time to find the words to say you know when you stop the rain and we will be together once again coz while i am here all i am thinking about is tomorrow,0.28387540578842163,-0.1492961347103119,0.23231172561645508
when she passes me by she is a ray of light like the first drop of sun from the sky and i know she is a queen who deserves a king but i am not a king and she does not see me when she dances she moves me to a smile i see everything near her shine there is a grace in her ways i cannot contain i do not have the grace she does not see me and the closer i get i cannot help but hide so ashamed of my body and voice there are boundaries we pass in spite of war but our own we cannot seem to cross he has a way that surrounds him so delicate with a glory the reigns in his life he is also so much that he is not these things they do not see and she does not see me there are things we can change if we just choose to fight but the walls of in justice are high when she passes me by she is a ray of light like the first drop of sun from the sky and i know she is a queen who deserves a king someone other than me she does not see me she does not see me,0.5565242916345596,-0.08506271243095398,0.566050112247467
what is your favourite scary movie i have walked the jungle fought a lion with bare hands the prince of darkness i am a far better man i have walked the dessert never feared for my own where lightning strikes i will always go eye of the tiger not afraid to attack like frankenstein flat on my back that witchs magic took nothing from me cos you are the one whose gotta spell over me if you are looking for danger here i come you would better look out it is just begun there is something that i want you to know one thing that i am scared of is losing hold of you get these shivers down my spine feel my body turning blue the feeling is so frightening it is driving me insane one thing that i am scared of is losing hold of you the terminator said he will be back fight fire with fire that is a natural fact tell me your nightmare i will give you my dream i will protect you whenever you scream if you are looking for danger here i come you would better look out it is just begun there is something that i want you to know one thing that i am scared of is losing hold of you get these shivers down my spine feel my body turning blue the feeling is so frightening it is driving me insane one thing that i am scared of is losing hold of you because you are always there to let me know sometimes we all get scared i am telling you i cannot let you go oh i can feel it in the air and my fevers going down there is a chill across the town uhohoohhoh one thing that i am scared of is losing hold of you i get these shivers down my spine feel my body turning blue the feeling is so frightening it is driving me insane one thing that i am scared of is losing hold of you,-0.8614995926618576,-0.24621596932411194,0.3415064215660095
believe in your heart no matter what the people might say the chance you take could take you to the top listen up you know you gotta throw your fear away together we can make it shake it up baby hear the voices rock the nation a calling to the skies i can see eternity is in your eyes come on everybody there is a party to go to they are holding out for you with every chance you take a change you make the start of something new all around the world they are singing calling to the beginning oh oh oh celebrate our love people with imagination everywhere a celebration oh oh oh celebrate our love good to be free living out our own destiny the best will last forever never stop gotta move you know we gotta groove into the light tonight will be the night that we are breaking it up break it down baby oh oh oh oh na na na na na oh oh oh oh celebrate our love let the rhythm take control feel the fire burn within your soul there is a magic in your eyes forever we can take the music thru the night,0.8523237705230713,-0.2972610890865326,0.3277949392795563
where have you been all my life where have you come from is this your first time too it is like i have known you in some other lifetime we are part of the great plan like two stars the shine i stood here watchin while it only ever happened to friends now i do not have to pretend i cannot believe we are living the dream we are diggin that scene we finally made it through the fire something bout you blows me away like night over day kissing the loneliness goodbye yeah true love true love baby could this be true love true love happenin to me i have been waiting for you all my life anticipating with ever dream ever night destinys moment we all share in time love is the message and i know i have got mine true love true love baby could this be true love true love happenin to me true love true love baby could this be true love true love happenin to me true love true love baby could this be true love true love happenin to me true love true love baby could this be true love true love happenin to me,0.8936077505350113,-0.1502837836742401,0.7303717881441116
i am tired of fighting got a fever when you try to get out i have tried but i cannot understand what all the fuss is about i wish that i could be the man that you wanted me to be i need you to see i try and i try yet i cannot seem to fly my soul full of pain when you cry i wish i was perfect and god knows i try but everything i do just tears your heart in two i wonder why i never thought that being lovers meant that we cannot be friends if only i could understand what make you stay and stop breaking free from me i wonder why cannot you see it is killing me it is not the way things used to be can you remember yesterday we used to smile without a care whenever you and i were near cannot you see that i wanna be with you oh baby oh oh oh everything i do tears your heart in two,-0.911389596760273,0.04900655150413513,0.2757108807563782
do not speak seal your lips please do not say a word maybe i will not remember the words i have not heard i see that you are in love i know it is not with me but i do not want the truth to haunt my memory it is never too late to relight the fire it is never stopped burning for me the flame it never died inside of me how is it now that i can tell you i love you how is it only now that it is too late what can i do the love that we had is torn in two so you take the smiles from all of our years i will take the tears i sit and reminisce of times that we once shared you gave me more than love but never thought i cared my feelings were all for you although it did not show i only told you on the day you let me to go now i realize that you are no longer mine but i am hoping that the pain will ease in time although you are leaving i will not say goodbye because i know you are here with me inside,-0.8311871662735939,-0.022493332624435425,0.4605271518230438
have you seen the sunset fade beneath a rain cloud have you ever chased your dreams away did you ever think that life was just a highway a neverending road of lonely days there are times we cry and reach out to the sky for the strength we need to hold our head up high all we need have to do now is love one another sisters and brothers can all live as one and all we have to do now is show one another we all need each other to love as on in love have you seen a sunrise promising you daylight when all you need is shelter from the storm have you ever felt that love was just an island you cannot survive on love all on your own there are times when i need to reach inside for the strength i need to hold my head up high if we push aside the blame for the tears and the pain you know love can reign and the world will smile again if we push aside the blame for the tears and the pain you know love can reign and the world will smile again,-0.41784387826919556,-0.16158458590507507,0.4882601499557495
you said that love was just a state of mind a puzzle made of pieces you cannot find and for me you never really had the time i was blind and everything that you meant to me is written in the pages of my history but it is over now as far as i can see suddenly things are so different now you are gone i thought it would be easy i was wrong and now i am caught and now i am caught in the middle even though i am with someone new all i can think about is you and now i am caught and now i am caught in the middle moving on she brings me brighter days thoughts of you are in my mind always like a memory that i cannot erase it is here to stay things are so different now you are gone i thought it would be easy i was wrong and now i am caught and now i am caught in the middle even though i am with someone new all i can think about is you and now i am caught and now i am caught in the middle so different it is so different so easy so easy but i cannot get over you i cannot get over you so different it is so different so easy so easy but i cannot get over you and i cannot get over you things are so different now you are gone i thought it would be easy i was wrong and now i am caught and now i am caught in the middle even though i am with someone new all i can think about is you and now i am caught and now i am caught in the middle things are so different now you are gone i thought it would be easy i was wrong and now i am caught and now i am caught in the middle even though i am with someone new all i can think about is you and now i am caught and now i am caught in the middle things are so different now you are gone i thought it would be easy i was wrong and now i am caught caught in the middle even though i am with someone new all i can think about is you and now i am caught in the middle,-0.5315632373094559,-0.10783582925796509,0.4692363739013672
when you are weary when you are down and out lay your hands on me i count my blessings think of all i have she never thought about it then threw it all away left it all to chance she tore down fences now it seems so wasted wish she could turn back time now she is down on her knees to pray baby please make it good make it good somehow she will do anything to change so please make it good make it good somehow someone please when you are weary when you are down and out lay your hands on me had a vision time to make a stand for all she is to me to turn her life around to take back yesterdays never easy when you are wrong you are wrong it seems impossible so welcome to your revoloution what you dream is what you see there is no rules or regulations let the music set you free when you are weary when you are down and out lay your hands on me,-0.27295005321502686,-0.3744359314441681,0.42953774333000183
there is a chill in the air looks like the winter is returnin you know i have to stay until i find a way to get through this nothin ventured nothin gained now there is no healin without some kind of pain hey baby things have got to change here comes the rain no need to hide i know the sunshines on the other side will not let the storm roll over me set down these walls once and for all and set me free here comes the rain i left it all to chance maybe the odds were all against me now it is out of my hands but i will see it through if you let me nothin ventured nothin gained and there is no healin without some kind of pain and you tell me baby we cannot go on this way here comes the rain no need to hide i know the sunshines on the other side will not let the storm roll over me set down these walls once and for all and set me free here comes the rain when the truth behind the lies all the dreams we left to die were just rivers runnin dry here comes the rain no need to hide i know the sunshines on the other side will not let the storm roll over me set down these walls once and for all and set me free here comes the rain no need to hide i know the sunshines on the other side will not let the storm roll over me set down these walls once and for all and set me free here comes the rain,-0.0028284192085266113,-0.09784537553787231,0.3709304928779602
sunday morning time to say goodbye but i will be home real soon though i am leavin girl do not start to cry i will be thinkin of you yeah it is a lonely ride on the midnight train i am countin down the days til i am home again how can i sing when my words have run dry how can i smile with the tear in my eye summers so lost when it is rainin in june that is how it feels when i am missin you oh yeah baby oh now time and healin another week come by girl it feels like years hmmm i have been callin every day and night how i wish you were here ooh yeah it is a lonely ride on the midnight train i am countin down the days til i am home again how can i say when my words run dry how can i smile with the tear in my eye summers so lost when it is rainin in june that is how it feels when i am missin you i never met a girl who is so this sweet cannot wait to see you again oh oh i never had a love that was so complete and you know that i will be dreamin til then oh baby i said the time is now baby how can i say when my words run dry how can i smile with the tear in my eye summers so lost when it is rainin in june that is how it feels when i am missin you wooh yeah baby i said yeah i said i am missing you summers so lost when it is rainin in june that is how it feels when i am missing you,-0.029991179704666138,-0.15748155117034912,0.6481571197509766
wherever we gosame old story say you cannot take no more and you wanna go home i give up i dont know just how to keep going when i see tears roll down your faceoh no oh you got me going round and round yeah you got my life and turned it upside down  you make it going round and round in circles going down down down we keep talking bout the same old things we keep covering the same old ground yeah we keep going around and i got to get out this is not what love is about the clocks keep on turning the days come and go i think of you and know i cannot let your memory goohh oh you got mehelp me off the ground yeah you got my life and turned it upside down there is one way to cross this river but i do not know if i can deliver i feel broke im down on my knees we cannot go on like this yeah we keep going around and round in circles going down down down we keep on talking bout the same old things we keep covering the same old ground this is not what love is all about oohhh wooohooohh woooh yeah this is not what love is about i know i knowno no no no this aint what love is about ooohh wooohhwooooh oooh yeah oh girl,-0.9797219121828675,-0.19562572240829468,0.08006972074508667
the crazy things i heard you say i am mad about you all the same i never really saw the crime yet went ahead and served my time i never met someone like you before but sometimes that is not enough because i cannot help just feeling i must be crazy for leaving you must be crazy for feeling blue but my heart lately has been untrue i must be crazy crazy for leaving you i will regret this chosen mind i never wanna see you cry i care about you endlessly you deserve a deeper love than me i do not know if i will make it on my own but i tried so hard to let it go and i cannot hide this feeling i must be crazy for leaving you must be crazy for feeling blue but my heart lately has been untrue i must be crazy crazy crazy for leaving you and i know that i will miss you like a fool but there is something in my life and i cannot hide this feeling i must be crazy for leaving you must be crazy for feeling blue but my heart lately has been untrue i must be crazy crazy crazy for leaving you,-0.9519958589226007,-0.3138822019100189,0.8918606080114841
when you feel the dream is over feel the world is on your shoulders and you lost the strength to carry on even though the walls may crumble and you find you always stumble through remember never to surrender to the dark cuz if you turn another page you will see that is not the way the story has to end and if you need to find a way back feel you are on the wrong track give it time you will learn to fly tomorrow is a new day and you will find your own way you will be stronger with each day that you cry then you will learn to fly in your head so many questions the truth is your possession the answer lies within your heart you will see the doors are open if you only dare to hope and you will find a way to fight the fears that kept you down cuz if you turn another page you will see that is not the way the story has to end and if you need to find a way back feel you are on the wrong track give it time you will learn to fly tomorrow is a new day and you will find your own way you will be stronger with each day that you cry then you will learn to fly looking at your situation there is so much that you can do nows the time to make your stand this is just an observation in the end it is up to you the futures in your hands and if you need to find a way back feel you are on the wrong track give it time you will learn to fly tomorrow is a new day and you will find your own way you will be stronger with each day that you cry then you will learn to fly give it time then you will learn to fly,0.2888542413711548,-0.2751387059688568,0.6732819676399231
this punky clubwas spinning fores off a funky tee i am on the floor and she is watching me guess she was fine with a head to thigh inspection with my back against the wall i play it casually man i do not know but when she smiled at me and started grinding her arse on the horn of some dirty trumpet i had to say something camera shy no style getting it right i said i wanna take you home tonight and she said let me take you to a place i know right beside the dirty little picture love me if you like but i am not what you need and nothing comes for free is not it cheap as soon as she got me alone there was no hesitation and she started taking off all her clothes to lady paris singing i was jacking her up all night with a lethal injection the way she alomost put up a fight was so close to perfection tired eyes no ties turn on the light i want to see what gets you hot tonight and she said is not it cheap when i am down on my knees talking sweet just to meet your demands see your delight as your stealing my night just to play it straight in to my hands,-0.63234081864357,-0.8700737729668617,0.7963230013847351
